proveedor,modelo,modo,variante,item_id,fundamento,repeticion,score,estado_parseo,error,stop_reason,respuesta_cruda,timestamp
anthropic,claude-fable-5,adaptive,lente_C,EQUA_20,EQUA,0,3.0,ok,,end_turn,"SCORE: 3
REASON: Equality of outcomes bears on fairness concerns, but strict sameness of wealth is only moderately relevant to judging right and wrong compared to broader fairness principles.",2026-07-01T23:02:19.218937+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_20,EQUA,1,3.0,ok,,end_turn,"SCORE: 3
REASON: Economic equality reflects fairness concerns that moderately bear on moral judgment, though equal outcomes are contested as a moral ideal.",2026-07-01T23:02:24.544618+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_20,EQUA,2,3.0,ok,,end_turn,"SCORE: 3
REASON: Economic equality is a moderately relevant consideration for moral judgment, though many view fairness of process as more central than equal outcomes.",2026-07-01T23:02:29.795553+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_20,EQUA,3,3.0,ok,,end_turn,"SCORE: 3
REASON: Equality of outcomes touches on fairness concerns, but strict sameness of wealth is only moderately relevant to judging right and wrong compared to core fairness principles.",2026-07-01T23:02:38.563255+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_20,EQUA,4,3.0,ok,,end_turn,"SCORE: 3
REASON: Economic equality is a recognized moral consideration, but strict sameness of outcomes is a contested ideal rather than a core criterion of right and wrong.",2026-07-01T23:02:44.204985+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_20,EQUA,5,3.0,ok,,end_turn,"SCORE: 3
REASON: Equality of outcomes is a moderately relevant moral consideration, though many judgments of right and wrong depend on other factors like harm, fairness of process, and rights.",2026-07-01T23:02:49.259992+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_20,EQUA,6,3.0,ok,,end_turn,"SCORE: 3
REASON: Equality of outcomes is a moderately relevant consideration in moral judgment, though contested compared to fairness of process.",2026-07-01T23:02:55.157370+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_20,EQUA,7,3.0,ok,,end_turn,"SCORE: 3
REASON: Equal distribution of resources relates to fairness concerns, but strict outcome equality is only moderately relevant to judging right and wrong compared to core fairness principles.",2026-07-01T23:03:01.015908+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_20,EQUA,8,3.0,ok,,end_turn,"SCORE: 3
REASON: Economic equality reflects a fairness-related moral consideration, but strict equality of outcomes is a contested ideal rather than a core determinant of right and wrong.",2026-07-01T23:03:09.280427+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_20,EQUA,9,3.0,ok,,end_turn,"SCORE: 3
REASON: Equality of outcomes reflects a fairness-related consideration, but strict equal wealth distribution is only moderately relevant to judging right and wrong, since many view fairness in terms of process rather than identical outcomes.",2026-07-01T23:03:15.081280+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_26,EQUA,0,3.0,ok,,end_turn,"SCORE: 3
REASON: Equal distribution of rewards touches on fairness concerns, but its tension with proportionality to effort makes it only moderately relevant to judging right and wrong.",2026-07-01T23:03:19.723681+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_26,EQUA,1,3.0,ok,,end_turn,"SCORE: 3
REASON: Equal distribution of rewards touches on fairness concerns, but its moral relevance is moderate since fairness can also be judged by proportionality to effort.",2026-07-01T23:03:27.498215+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_26,EQUA,2,3.0,ok,,end_turn,"SCORE: 3
REASON: Equal reward-sharing reflects a fairness consideration, but it conflicts with proportionality to effort, making it only moderately relevant to judging right and wrong.",2026-07-01T23:03:32.278452+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_26,EQUA,3,3.0,ok,,end_turn,"SCORE: 3
REASON: Equal distribution of rewards touches on fairness concerns, but it conflicts with proportionality to effort, making it only moderately relevant to judging right and wrong.",2026-07-01T23:03:37.457424+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_26,EQUA,4,3.0,ok,,end_turn,"SCORE: 3
REASON: Equal distribution of rewards reflects the equality dimension of fairness, which is moderately relevant to moral judgment though it conflicts with proportionality considerations.",2026-07-01T23:03:42.018412+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_26,EQUA,5,3.0,ok,,end_turn,"SCORE: 3
REASON: Equal distribution of rewards reflects the equality dimension of fairness, which is moderately relevant to moral judgment though it can conflict with proportionality to effort.",2026-07-01T23:03:47.067470+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_26,EQUA,6,3.0,ok,,end_turn,"SCORE: 3
REASON: Equal sharing touches on fairness concerns, but ignoring differences in effort conflicts with proportionality, making it only moderately relevant to judging right and wrong.",2026-07-01T23:03:53.125079+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_26,EQUA,7,3.0,ok,,end_turn,"SCORE: 3
REASON: Equal reward-sharing touches on fairness concerns, but its relevance is moderate since proportionality to effort is also a legitimate fairness consideration.",2026-07-01T23:03:57.927610+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_26,EQUA,8,3.0,ok,,end_turn,"SCORE: 3
REASON: Equal reward-sharing touches on fairness concerns, but its tension with proportionality to effort makes it only moderately relevant to judging right and wrong.",2026-07-01T23:04:02.493395+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_26,EQUA,9,3.0,ok,,end_turn,"SCORE: 3
REASON: Equal reward-sharing touches on fairness concerns, but its relevance is moderate since fairness is often judged by proportionality to effort rather than strict equality.",2026-07-01T23:04:07.444613+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_32,EQUA,0,3.0,ok,,end_turn,"SCORE: 3
REASON: Economic inequality relates to fairness concerns, which are moderately relevant to moral judgment, though wealth differences alone don't determine whether an action is right or wrong.",2026-07-01T23:04:12.575634+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_32,EQUA,1,3.0,ok,,end_turn,"SCORE: 3
REASON: Economic inequality relates to fairness concerns, which are moderately relevant to moral judgment, though the emotional framing of ""upsetting"" is not itself a direct criterion of right and wrong.",2026-07-01T23:04:17.264416+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_32,EQUA,2,3.0,ok,,end_turn,"SCORE: 3
REASON: Wealth inequality touches on fairness concerns, which are moderately relevant to moral judgment, though the emotional framing alone does not determine right or wrong.",2026-07-01T23:04:21.818070+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_32,EQUA,3,3.0,ok,,end_turn,"SCORE: 3
REASON: Economic inequality relates to fairness concerns, which are moderately relevant to moral judgment, though wealth differences alone do not necessarily indicate wrongdoing.",2026-07-01T23:04:26.662796+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_32,EQUA,4,3.0,ok,,end_turn,"SCORE: 3
REASON: Economic inequality relates to fairness concerns, which are moderately relevant to judging right and wrong, though emotional upset alone is not decisive.",2026-07-01T23:04:31.378881+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_32,EQUA,5,3.0,ok,,end_turn,"SCORE: 3
REASON: Economic inequality relates to fairness concerns, but emotional upset alone is only moderately relevant to judging right and wrong.",2026-07-01T23:04:35.669143+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_32,EQUA,6,3.0,ok,,end_turn,"SCORE: 3
REASON: Concerns about wealth inequality relate to fairness and equality, which are moderately relevant considerations in judging right and wrong.",2026-07-01T23:04:40.456407+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_32,EQUA,7,3.0,ok,,end_turn,"SCORE: 3
REASON: Economic inequality relates to fairness concerns, which are moderately relevant to judging right and wrong, though emotional upset alone is not decisive.",2026-07-01T23:04:44.848659+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_32,EQUA,8,3.0,ok,,end_turn,"SCORE: 3
REASON: Economic inequality relates to fairness concerns, which are moderately relevant to moral judgment, though unequal outcomes alone do not necessarily indicate wrongdoing.",2026-07-01T23:04:49.423757+00:00
anthropic,claude-fable-5,adaptive,lente_C,EQUA_32,EQUA,9,3.0,ok,,end_turn,"SCORE: 3
REASON: Economic inequality touches on fairness concerns, but emotional upset at wealth differences is only moderately relevant to judging right and wrong.",2026-07-01T23:05:00.395554+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_04,LOYA,0,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's group or country is a moderately relevant moral consideration, though less central than harm or fairness concerns.",2026-07-01T23:09:49.826330+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_04,LOYA,1,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's country is a moderately relevant moral consideration for some, but it is not universally central to judging right and wrong.",2026-07-01T23:09:54.692796+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_04,LOYA,2,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to country reflects the group-loyalty moral foundation, which some consider morally relevant but is less universally central than harm or fairness.",2026-07-01T23:44:25.858886+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_04,LOYA,3,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's country reflects group-based moral concerns that matter to many people, but it is less universally central to judging right and wrong than considerations like harm or fairness.",2026-07-01T23:44:31.974817+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_04,LOYA,4,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's country reflects the group-loyalty foundation, which is moderately relevant to moral judgment but less central than considerations of harm or fairness.",2026-07-01T23:44:36.361598+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_04,LOYA,5,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's country reflects the ingroup/loyalty consideration, which is moderately relevant to moral judgment but less central than concerns like harm or fairness.",2026-07-01T23:44:40.819912+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_04,LOYA,6,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to country is a moderately relevant consideration, as group loyalty matters to some moral judgments but is less central than harm or fairness.",2026-07-01T23:44:45.231650+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_04,LOYA,7,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to country reflects the ingroup/loyalty moral foundation, which is moderately relevant to judging right and wrong but less central than considerations like harm or fairness.",2026-07-01T23:44:49.828307+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_04,LOYA,8,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to country reflects the in-group/loyalty moral foundation, which is moderately relevant to judgments of right and wrong for many people but not universally central.",2026-07-01T23:44:54.839001+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_04,LOYA,9,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's country can matter for social cohesion, but it is a group-based consideration that is only moderately relevant to judging right and wrong compared to harm or fairness.",2026-07-01T23:44:59.330381+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_10,LOYA,0,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to country reflects the group-loyalty moral foundation, which is moderately relevant to many people's moral judgments but not universally central.",2026-07-01T23:45:04.439709+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_10,LOYA,1,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's country reflects the moral foundation of group loyalty, which many consider moderately relevant to judgments of right and wrong.",2026-07-01T23:45:10.625655+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_10,LOYA,2,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's country reflects the ingroup/loyalty moral foundation, which is moderately relevant to many people's judgments of right and wrong but is not a universal or decisive moral criterion.",2026-07-01T23:45:15.576028+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_10,LOYA,3,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's country reflects the ingroup/loyalty moral foundation, which is moderately relevant to many people's judgments of right and wrong, though not universally central.",2026-07-01T23:45:19.866991+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_10,LOYA,4,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's country is a moral consideration for many, but its relevance to right and wrong varies with context and is debated across ethical frameworks.",2026-07-01T23:45:24.208759+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_10,LOYA,5,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's country is a moderately relevant moral consideration for some judgments, but it is not a universal criterion of right and wrong.",2026-07-01T23:45:28.742018+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_10,LOYA,6,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's country can bear on moral judgment for some, but it is a group-based consideration that is only moderately relevant compared to concerns like harm or fairness.",2026-07-01T23:45:33.951536+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_10,LOYA,7,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's country is a moderately relevant moral consideration for some judgments, but it is less universal than concerns like harm or fairness.",2026-07-01T23:45:38.667538+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_10,LOYA,8,2.0,ok,,end_turn,"SCORE: 2
REASON: National loyalty is a group-based consideration that some weigh morally, but it is only weakly tied to whether an action is right or wrong in itself.",2026-07-01T23:45:43.694840+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_10,LOYA,9,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's country reflects the ingroup/loyalty moral foundation, which is moderately relevant to many people's judgments of right and wrong, though less universal than harm or fairness considerations.",2026-07-01T23:45:48.566439+00:00
anthropic,claude-fable-5,adaptive,lente_C,LOYA_16,LOYA,0,3.0,ok,,end_turn,"SCORE: 3
REASON: Loyalty to one's community is a moderately relevant moral consideration, though it does not apply to all judgments of right and wrong.",2026-07-01T23:45:52.670136+00:00
